Date,Open,High,Low,Close,Volume
2015-04-07,28.355722521723493,28.46235544029756,27.986947943880292,27.99361228942871,140049200
2015-04-08,27.958065325202924,28.08025063657794,27.762570521902486,27.90252685546875,149316800
2015-04-09,27.958066080579393,28.12023916234062,27.693704110033863,28.115795135498047,129936000
2015-04-10,27.98028052660932,28.26019489016697,27.826995501839317,28.23575782775879,160752000
2015-04-13,28.51788701523125,28.562320494539065,28.126897481831673,28.180213928222656,145460400
2015-04-14,28.213543848237514,28.277968679310423,27.97139692324936,28.05803680419922,102098400
2015-04-15,28.08246938126436,28.242418731765728,27.993607501052892,28.16466522216797,115881600
2015-04-16,28.053592794550752,28.235758915493303,28.01582704024673,28.029155731201172,113476000
2015-04-17,27.891417382065,28.022487343944757,27.64926879695406,27.713693618774414,207828000
2015-04-20,27.895858332523268,28.462349622032768,27.806996455276874,28.346830368041992,188217200
2015-04-21,28.457909922579294,28.480123273997965,28.1402281501234,28.193546295166016,129740400
2015-04-22,28.211318916915396,28.628967574063935,28.062476233744846,28.573429107666016,150618000
2015-04-23,28.50234617845278,28.97331136387317,28.46680074073816,28.80669593811035,183083600
2015-04-24,28.988864963779235,29.019966375616807,28.70894886744142,28.942211151123047,178103600
2015-04-27,29.39318414966676,29.57535198830014,29.13548479297552,29.46871566772461,387816800
2015-04-28,29.870821770356685,29.88859110342873,28.784489084562782,29.004419326782227,475696000
2015-04-29,28.91554612607042,29.233224506626065,28.502339826670195,28.577871322631836,253544400
2015-04-30,28.577871557806247,28.577871557806247,27.675927455621842,27.802555084228516,332781600
2015-05-01,28.01360551944855,28.90888713039242,27.835883422298416,28.646743774414062,234050400
2015-05-04,28.768925552401967,29.00663181534385,28.49345353914014,28.591201782226562,203953200
2015-05-05,28.469018121505634,28.535664962892916,27.942514515164522,27.946958541870117,197085600
2015-05-06,28.115793246349376,28.1580030240195,27.40490154027082,27.771455764770508,288564000
2015-05-07,27.833914556628738,28.12615286272981,27.66660321192148,27.943225860595703,175763600
2015-05-08,28.26000810339415,28.46970558166504,28.132851520225067,28.46970558166504,222201600
2015-05-11,28.418398376647236,28.45632188486244,28.025773821416944,28.17970085144043,168143200
2015-05-12,28.019070708862035,28.30461510965887,27.845067196000144,28.079303741455078,192640000
2015-05-13,28.141773617874353,28.37377892879897,28.07931097685221,28.11054229736328,138776800
2015-05-14,28.42285677051672,28.766401290893555,28.36708631302993,28.766401290893555,180814000
2015-05-15,28.79317110450878,28.886865057060014,28.60132061005864,28.726245880126953,152832000
2015-05-18,28.63924649445973,29.161257160981794,28.634783904740452,29.04302406311035,203531600
2015-05-19,29.154560233512147,29.19694631905053,28.92032366877132,29.016250610351562,178532800
2015-05-20,29.000640368191327,29.219259627089205,28.85340553091038,29.01402473449707,145819600
2015-05-21,29.016252320684828,29.36425939557472,28.962711461487057,29.310718536376953,158921600
2015-05-22,29.357566706193726,29.66318768776386,29.312947622321087,29.5672607421875,182384000
2015-05-26,29.58064732858694,29.64980214028677,28.804320232449268,28.915861129760742,282790400
2015-05-27,29.0764730886591,29.504789619717524,29.011780881991594,29.455711364746094,183332800
2015-05-28,29.415567289999302,29.43564383573585,29.246026341626916,29.397720336914062,122933200
2015-05-29,29.275027874530984,29.324106149911614,28.978328629351232,29.063100814819336,203538000
2015-06-01,29.06308800259974,29.31070886323728,29.011780156941764,29.1210880279541,128451200
2015-06-02,28.96941446362752,29.147880656986615,28.848951740386852,28.991724014282227,134670400
2015-06-03,29.147872787179708,29.210335427396807,28.978328417483077,29.027406692504883,123934000
2015-06-04,28.906944563206427,29.130026398016824,28.7574801423585,28.857866287231445,153800400
2015-06-05,28.889095240348773,28.93148133012239,28.634782105665426,28.699474334716797,142507200
2015-06-08,28.75524706027214,28.824405288183716,28.293469433641413,28.509859085083008,210699200
2015-06-09,28.264471574904388,28.572325637437768,28.023544454548144,28.425090789794922,224301600
2015-06-10,28.53662199807562,28.85339772951078,28.521006340947945,28.750782012939453,156349200
2015-06-11,28.817707926451256,29.04078974685961,28.661551332957096,28.68609046936035,141563600
2015-06-12,28.596862444941216,28.628093767290103,28.35593364226745,28.36931800842285,147544800
2015-06-15,28.130616300977774,28.384929431838998,28.04361452999784,28.31354331970215,175955600
2015-06-16,28.338085805401363,28.52101284575113,28.190852676329285,28.465242385864258,125976400
2015-06-17,28.49200938252072,28.527701587513736,28.273388457264044,28.3983154296875,131672400
2015-06-18,28.382698613475533,28.62362566779641,28.38046731888597,28.527700424194336,141628800
2015-06-19,28.489777929230502,28.51431706464247,28.1975413009342,28.242156982421875,218867600
2015-06-22,28.4407016444665,28.56785821776298,28.34923898043604,28.467472076416016,136157200
2015-06-23,28.438474935415208,28.46747496315014,28.304624464073836,28.33808708190918,121075600
2015-06-24,28.378241727875807,28.956024600203072,28.358165178471953,28.579015731811523,221123600
2015-06-25,28.746323541106253,28.822170543166646,28.44293212890625,28.44293212890625,127752400
2015-06-26,28.480852443016506,28.55223854954749,28.222078445083824,28.275617599487305,176267200
2015-06-29,27.987850263916762,28.213163421587215,27.769230991783864,27.780384063720703,196645600
2015-06-30,28.012379079191394,28.135074739126058,27.853991219444136,27.98114776611328,177482800
2015-07-01,28.309082206632535,28.3180056833259,28.106076941311578,28.242156982421875,120955200
2015-07-02,28.20423728718423,28.26223904252488,28.05700245485321,28.20646858215332,108844000
2015-07-06,27.87184072068582,28.159616447791148,27.851762473596157,28.108306884765625,112241600
2015-07-07,28.083767824846724,28.141769569729256,27.610833793456596,28.039152145385742,187787200
2015-07-08,27.769228694850813,27.80492090486777,27.336449372781665,27.343141555786133,243046400
2015-07-09,27.62867981628414,27.675526788735418,26.595811723906333,26.785430908203125,314380000
2015-07-10,27.202597063777745,27.628682445367943,27.039746589968615,27.50152587890625,245418000
2015-07-13,27.89191663850359,28.054767098202955,27.733528767825597,28.032459259033203,165762000
2015-07-14,28.117232240357136,28.19084964797463,27.89415042477383,28.02130699157715,127072400
2015-07-15,28.045839647993663,28.364846638656477,28.014608337185734,28.291229248046875,134596800
2015-07-16,28.496471156000958,28.681631176702723,28.40946938252491,28.668243408203125,144889600
2015-07-17,28.795398458405888,28.915861129760742,28.62362452343796,28.915861129760742,184658800
2015-07-20,29.217033804794962,29.663197560349335,29.156800744686514,29.462425231933594,235600800
2015-07-21,29.63642676355207,29.652040723851933,29.072029924337144,29.167953491210938,307025600
2015-07-22,27.213752036722603,27.996769738636274,27.213752036722603,27.934307098388672,461802400
2015-07-23,28.152928766451414,28.351471476632568,27.898615593815336,27.92092514038086,203998000
2015-07-24,27.956614392080805,28.050308350612383,27.639838607343037,27.7736873626709,168649200
2015-07-27,27.4591386426935,27.575142134749033,27.242750720858233,27.387752532958984,177822000
2015-07-28,27.52383804321289,27.642072853388193,27.33868140119759,27.52383804321289,134472400
2015-07-29,27.47252633594996,27.55060463216349,27.276213246065424,27.436832427978516,148046800
2015-07-30,27.287366270848374,27.343136721998896,27.15128623388277,27.298521041870117,134513200
2015-07-31,27.349833174646612,27.35875665246164,26.97282602334314,27.05982780456543,171540000
2015-08-03,27.104439944865323,27.34313741374917,26.216573591216193,26.421810150146484,279904000
2015-08-04,26.194263793519244,26.2567264234046,25.264013122771626,25.5740966796875,496554400
2015-08-05,25.197083850089005,26.19872216753365,25.007464696449798,25.743635177612305,397250400
2015-08-06,25.987897521447067,26.106665770286234,25.573328492782526,25.799659729003906,211612000
2015-08-07,25.676411446145668,26.050643942348405,25.658483710958215,25.887056350708008,154681600
2015-08-10,26.113390594310268,26.888747227754624,26.113390594310268,26.828243255615234,219806400
2015-08-11,26.400231268115792,26.48314577691837,25.396301841596806,25.43215560913086,388331200
2015-08-12,25.217033569211335,25.864658312962533,24.567167430207103,25.824321746826172,404870000
2015-08-13,26.00358526058621,26.08425836030425,25.66744791498869,25.80414390563965,194143200
2015-08-14,25.618154243158163,26.06409609369782,25.5486863872077,25.98566436767578,171718000
2015-08-17,26.003588714471064,26.36437631677474,25.88257904882109,26.25457191467285,163538800
2015-08-18,26.0909821304365,26.317315099765885,25.996864079315262,26.10666847229004,138242800
2015-08-19,26.01703275037082,26.111150806013878,25.698823109092043,25.77277374267578,193146000
2015-08-20,25.564366569513382,25.62487054080635,25.015341200347923,25.243915557861328,274006400
2015-08-21,24.746433662141552,25.075848563806566,23.675276165355385,23.699926376342773,513102000
2015-08-24,21.25956853943907,24.38116427748664,20.616425097540755,23.10832405090332,648825200
2015-08-25,24.898810551133707,24.898810551133707,23.193473835713846,23.247255325317383,414406400
2015-08-26,23.99796138648065,24.62541836113681,23.540816164859486,24.58060073852539,387098400
2015-08-27,25.14979275852361,25.376123969201615,24.654548980690542,25.304414749145508,338464400
2015-08-28,25.136349754773125,25.391813995177866,24.99517268813353,25.387332916259766,212657600
2015-08-31,25.104982321810155,25.665211336256274,25.098259847186128,25.268569946289062,224917200
2015-09-01,24.68368944719395,25.07136694780219,24.058473694109427,24.13914680480957,307383600
2015-09-02,24.701616338576237,25.174448013305664,24.455114225615663,25.174448013305664,247555200
2015-09-03,25.208057526080186,25.27304427956988,24.659033922356738,24.73298454284668,212935600
2015-09-04,24.41925998608582,24.75091457032204,24.316178063434936,24.486486434936523,199985200
2015-09-08,25.0422357704758,25.223749415539015,24.721784720864484,25.167726516723633,219374400
2015-09-09,25.49265595887787,25.550918532625268,24.59852941702481,24.683685302734375,340043200
2015-09-10,24.710575216197196,25.385091280879728,24.62766243437784,25.22598648071289,251571200
2015-09-11,25.051197036127483,25.59349822998047,25.044474562517546,25.59349822998047,199662000
2015-09-14,26.124599351683436,26.194067201152144,25.73916152298625,25.840002059936523,233453600
2015-09-15,25.978941322573725,26.113395951330677,25.640562500950097,26.057373046875,173364800
2015-09-16,26.050642791706853,26.115629546628753,25.86912918257928,26.086498260498047,148694000
2015-09-17,25.918431607130465,26.104426309438182,25.48369341758183,25.52851104736328,256450400
2015-09-18,25.14531230866613,25.61366453139606,25.06912200325826,25.423185348510742,297141200
2015-09-21,25.472485711608034,25.85344236693549,25.470246027111912,25.81758689880371,200888000
2015-09-22,25.407502608336912,25.58677655538758,25.21478371364652,25.411985397338867,201384800
2015-09-23,25.463528861425985,25.70778960375562,25.38957992997141,25.618152618408203,143026800
2015-09-24,25.37836669424306,25.882572655055835,25.181166756166522,25.770526885986328,200878000
2015-09-25,26.093222682332716,26.149245574241068,25.5509197893008,25.705543518066406,224607600
2015-09-28,25.51282568676956,25.674171895678256,25.196857452392578,25.196857452392578,208436000
2015-09-29,25.28425261036825,25.43663494850679,24.17051721819608,24.43942642211914,293461600
2015-09-30,24.688165512159813,24.99517154939205,24.365474844587325,24.71729850769043,265892000
2015-10-01,24.441672498620512,24.564923571343716,24.04727077558962,24.555959701538086,255716400
2015-10-02,24.204135375817142,24.876410208622598,24.101053439948966,24.735231399536133,232079200
2015-10-05,24.623180682290823,24.95707834695101,24.44166706073994,24.82486343383789,208258800
2015-10-06,24.791251685464392,25.039993484121485,24.598532783627668,24.943634033203125,192787200
2015-10-07,25.03999113226044,25.04671360569818,24.5178590822946,24.82486343383789,187062400
2015-10-08,24.69264670069219,24.69264670069219,24.24894471071407,24.538022994995117,247918400
2015-10-09,24.650068390320957,25.160996807043833,24.53578123089104,25.12514305114746,211064400
2015-10-12,25.261849661192326,25.266330741435645,24.972771259520766,25.008625030517578,121868800
2015-10-13,24.83382795350022,25.1990966005633,24.80245527017863,25.051197052001953,132197200
2015-10-14,24.939157198421825,24.990697314846262,24.55147793418035,24.6971378326416,177849600
2015-10-15,24.858474076269335,25.120660762215397,24.75987325365055,25.066879272460938,150694000
2015-10-16,25.04896024962485,25.09826067807755,24.76884573312845,24.883132934570312,156930400
2015-10-19,24.82934502917273,25.042231322989416,24.674721308804738,25.037750244140625,119036800
2015-10-20,24.950358977705847,25.584538642829024,24.833832093042265,25.494901657104492,195871200
2015-10-21,25.546438204219225,25.900503284391082,25.479210051387575,25.492656707763672,167180800
2015-10-22,25.620389265700716,25.88257598876953,25.56884745302967,25.88257598876953,166616400
2015-10-23,26.15148123213002,26.718434247076598,26.06856845906971,26.6848201751709,237467600
2015-10-26,26.460727987726326,26.471931538296044,25.75259793990561,25.833271026611328,265335200
2015-10-27,25.860166664731032,26.11563090930809,25.54419674083244,25.669689178466797,279537600
2015-10-28,26.20302639203805,26.734124009038084,26.00806611776851,26.727399826049805,342205600
2015-10-29,26.599673748659985,27.04561728898953,26.50331428679338,27.009761810302734,204909200
2015-10-30,27.1128380624234,27.164379874808386,26.76773684599318,26.778942108154297,197461200
2015-11-02,27.0702604062672,27.195751129404943,26.80359090991662,27.155414581298828,128813200
2015-11-03,27.068022844831653,27.673069442414718,27.047853713081217,27.46690559387207,182076000
2015-11-04,27.592397154535842,27.747020900378182,27.254020081010584,27.339174270629883,179544400
2015-11-05,27.422437786228294,27.611481338312984,27.046603387668622,27.2131404876709,158210800
2015-11-06,27.255903114128582,27.413437990731037,27.145628700506865,27.24464988708496,132169200
2015-11-09,27.22214620581893,27.413439053970233,27.017350858292687,27.134376525878906,135485600
2015-11-10,26.308442047852964,26.57175110364436,26.119398460129865,26.279184341430664,236511600
2015-11-11,26.18916134612279,26.425463648090126,25.928101602614554,26.130647659301758,180872000
2015-11-12,26.164410576337538,26.290438494586024,26.02712942953046,26.042882919311523,130102400
2015-11-13,25.925850995157077,26.00912040774217,25.26645209463557,25.28220558166504,183249600
2015-11-16,25.066159438063565,25.70980491355159,24.980640745523743,25.69630241394043,152426800
2015-11-17,25.86284639217702,25.89210410509022,25.50276533210706,25.586034774780273,110467600
2015-11-18,26.051882252140704,26.441219192006294,25.993368560767326,26.396209716796875,186698800
2015-11-19,26.47497150451801,26.949828749701645,26.276927452076905,26.731529235839844,173183200
2015-11-20,26.82606722056435,26.98810414707415,26.747299747122685,26.848573684692383,137148400
2015-11-23,26.841811380090192,26.945336271468783,26.40746321531177,26.49973487854004,129930000
2015-11-24,26.405212037935286,26.859813920179256,26.35795157371696,26.754039764404297,171212800
2015-11-25,26.82831184389144,26.832813822449566,26.537996038955068,26.56275177001953,85553200
2015-11-27,26.621260235284563,26.648266950315282,26.465974628610375,26.513235092163086,52185600
2015-11-30,26.55374344506798,26.873316886396125,26.49973173375955,26.623510360717773,156721200
2015-12-01,26.72478363198333,26.738286131114823,26.299437739327033,26.407461166381836,139409600
2015-12-02,26.40746624208892,26.58075636025735,26.123903403816158,26.168912887573242,133546400
2015-12-03,26.229671779586834,26.28368349155291,25.70530299645381,25.925851821899414,166278000
2015-12-04,25.94611021757754,26.837311292183443,25.9056009997772,26.787799835205078,231108000
2015-12-07,26.77654561210243,26.97458970295678,26.513234864567096,26.619009017944336,128336800
2015-12-08,26.447969985021057,26.691025267759507,26.29943734579293,26.607757568359375,137238000
2015-12-09,26.474980043173172,26.486233271703043,25.89885045607709,26.02037811279297,185445600
2015-12-10,26.114893795785594,26.317439849550986,25.99561715217966,26.144149780273438,116850800
2015-12-11,25.92360702162482,25.96861650319326,25.396987158865464,25.471254348754883,187544800
2015-12-14,25.246199053634182,25.358724454708142,24.708327773860752,25.3137149810791,257274800
2015-12-15,25.192190440855068,25.38573429187087,24.83435872858108,24.86586570739746,213292400
2015-12-16,24.99639645318205,25.203442811607765,24.4855318075227,25.057159423828125,224954000
2015-12-17,25.21019798716026,25.261960443326753,24.526044845581055,24.526044845581055,179091200
2015-12-18,24.510280346888408,24.647559737854884,23.812621581675568,23.862133026123047,385813200
2015-12-21,24.143451819748623,24.163707286494162,23.758615121598442,24.154705047607422,190362400
2015-12-22,24.170454647753953,24.242470830260057,23.956655371844313,24.1321964263916,131157600
2015-12-23,24.141199125031314,24.49677980942645,24.12544563734299,24.442768096923828,130629600
2015-12-24,24.530544026755354,24.530544026755354,24.2942399341923,24.312244415283203,54281600
2015-12-28,24.213212969373373,24.235719421321342,23.89589225752135,24.03992462158203,106816800
2015-12-29,24.071436621428216,24.62731244741854,24.048931881781158,24.472026824951172,123724800
2015-12-30,24.43602082511842,24.46302582726484,24.12094930306407,24.152456283569336,100855200
2015-12-31,24.082685469836317,24.087185730146636,23.589823691295113,23.688846588134766,163649200
2016-01-04,23.092469461544965,23.713610331495133,22.95518829613928,23.709108352661133,270597600
2016-01-05,23.799116089398588,23.82162082031462,23.047447431397405,23.114961624145508,223164000
2016-01-06,22.6311135619092,23.038456779406197,22.475829638610904,22.662620544433594,273829600
2016-01-07,22.208021925215185,22.53434502937481,21.701657422000714,21.706157684326172,324377600
2016-01-08,22.178766106994683,22.304794057151277,21.77592480402753,21.820934295654297,283192000
2016-01-11,22.273280189837518,22.29353393971297,21.9064462500791,22.174257278442383,198957600
2016-01-12,22.628861278962535,22.66036825729513,22.244022854897278,22.49608039855957,196616800
2016-01-13,22.577094873452022,22.77288967617828,21.89744225248481,21.917695999145508,249758400
2016-01-14,22.04598160898453,22.61311072662906,21.546368434822075,22.39706039428711,252680400
2016-01-15,21.649890724125214,21.989717982749493,21.460848837421395,21.859188079833984,319335600
2016-01-19,22.147253108401078,22.20126482709412,21.492354365866788,21.753414154052734,212350800
2016-01-20,21.402330758209725,22.097738623752576,21.024245345147918,21.78266716003418,289337600
2016-01-21,21.843429256646218,22.02797083685336,21.36632267791624,21.672391891479492,208646000
2016-01-22,22.19675792537983,22.833652048076623,22.138245958525182,22.824649810791016,263202000
2016-01-25,22.847157496142078,22.84940848500449,22.32729067401783,22.379053115844727,207178000
2016-01-26,22.489331818323304,22.703129441961522,22.070737094209072,22.50283432006836,300308000
2016-01-27,21.613876033272483,21.746655162652843,21.006237927545712,21.024242401123047,533478800
2016-01-28,21.107515542267087,21.271801671005875,20.79244406686214,21.175029754638672,222715200
2016-01-29,21.33256788400009,21.90644645690918,21.233544971670028,21.90644645690918,257666000
2016-02-01,21.710650950198147,21.76466266143647,21.46984666288399,21.701648712158203,163774000
2016-02-02,21.474352578867418,21.613884729731595,21.217794736666875,21.262805938720703,149428800
2016-02-03,21.37983640075646,21.793929250041646,21.17278997611387,21.68365478515625,183857200
2016-02-04,21.69043312718145,22.023053229116783,21.5388313080044,21.857873916625977,185886800
2016-02-05,21.839769736993652,21.930278870059077,21.199421375297714,21.274089813232422,185672400
2016-02-08,21.07270600414181,21.654224844439824,21.052342357349705,21.498098373413086,216085600
2016-02-09,21.33519013242165,21.70853933097506,21.25373206268932,21.493579864501953,177324800
2016-02-10,21.70401287881343,21.801309921553056,21.292197849935643,21.330663681030273,169374400
2016-02-11,21.22205032873997,21.432483350272403,20.950522902652605,21.201684951782227,200298800
2016-02-12,21.312556988350742,21.382700745252002,21.045555999939317,21.267301559448242,161405600
2016-02-16,21.500370553675044,21.914448841105195,21.40759990601844,21.866931915283203,196231600
2016-02-17,21.87371537772114,22.222174489604072,21.75605468895267,22.201810836791992,179452800
2016-02-18,22.36472139871926,22.37603568810699,21.74247346139411,21.780941009521484,156084000
2016-02-19,21.72211193777007,21.894079140646554,21.676858228427058,21.731163024902344,141496800
2016-02-22,21.792251555446594,21.925752907328235,21.704005630608744,21.921226501464844,137123200
2016-02-23,21.812620317469428,21.83524717134706,21.394017478619176,21.425695419311523,127770400
2016-02-24,21.265042117091483,21.808093505328504,21.11570177690352,21.74473762512207,145022800
2016-02-25,21.7334262954955,21.894079208374023,21.55240800492678,21.894079208374023,110330800
2016-02-26,21.993635925463597,22.179178881360585,21.853348401686738,21.92801856994629,115964400
2016-02-29,21.91670641163121,22.226699678106144,21.869189498022948,21.87824058532715,140865200
2016-03-01,22.095459131771733,22.801426602595313,22.043415816934203,22.747121810913086,201628400
2016-03-02,22.742600717332223,22.828583461581438,22.545743442752926,22.796905517578125,132678400
2016-03-03,22.758432551190197,23.01411922654083,22.72901609361463,22.966602325439453,147822800
2016-03-04,23.163468887608364,23.475723675015796,22.937196852186524,23.30828285217285,184220400
2016-03-07,23.167993722692326,23.267553971361494,22.844424640836174,23.05033302307129,143315600
2016-03-08,22.80369010682502,23.02543740912557,22.717707374999783,22.860258102416992,126247600
2016-03-09,22.923615276300346,22.98470968172931,22.688292194185372,22.880624771118164,108806800
2016-03-10,22.946245689330233,23.134050148301274,22.661142469303154,22.891939163208008,134054400
2016-03-11,23.134048193599433,23.143099280521703,22.966607401333224,23.138574600219727,109632800
2016-03-14,23.05938621658574,23.285658274165492,23.029969744256338,23.197410583496094,100304400
2016-03-15,23.52323347933923,23.799285555257,23.498343424866768,23.663522720336914,160270800
2016-03-16,23.670310680989743,24.054972335581546,23.66578427489726,23.97804069519043,153214000
2016-03-17,23.87622139799819,24.091180840249617,23.749509626611857,23.939579010009766,137682800
2016-03-18,24.06176968937493,24.097974047092787,23.801558205132718,23.96673583984375,176820800
2016-03-21,23.968990774965118,24.3581788545761,23.790235704617366,23.964466094970703,142010800
2016-03-22,23.815130700563138,24.276725840064824,23.80607961237857,24.147750854492188,129777600
2016-03-23,24.093442565514504,24.22694221270348,23.96220439530553,24.014245986938477,102814000
2016-03-24,23.86490635855755,24.041398229347966,23.73366819390685,23.910160064697266,104532000
2016-03-28,23.984831583241125,24.02782381491597,23.772135354515047,23.801551818847656,77645600
2016-03-29,23.73367201849436,24.38986122117192,23.731408814927196,24.364971160888672,124760400
2016-03-30,24.584454768509033,24.98495547537294,24.573140477234638,24.790361404418945,182404400
2016-03-31,24.826563900665512,24.867292929364638,24.63649452463016,24.66138458251953,103553600
2016-04-01,24.613872021359132,24.88992418397419,24.4826338249817,24.88766098022461,103496000
2016-04-04,24.9849591317675,25.385461623560946,24.951017979295706,25.14335060119629,149424800
2016-04-05,24.77905088322981,25.055103040436407,24.758685502519864,24.84693145751953,106314800
2016-04-06,24.94196200286057,25.111665993901667,24.70890040505678,25.107139587402344,105616400
2016-04-07,24.87860723229722,24.984955355017746,24.46453075895347,24.5595645904541,127207600
2016-04-08,24.643281785008824,24.83787409655263,24.475839279478535,24.586713790893555,94326800
2016-04-11,24.656854552601413,25.027940410763577,24.625176617854738,24.668167114257812,117630000
2016-04-12,24.74058416056817,25.00306055703974,24.586720829790774,24.989484786987305,108929200
2016-04-13,25.07093990889034,25.41939729222358,25.07093990889034,25.351516723632812,133029200
2016-04-14,25.256485526945426,25.430714236790166,25.190866428705064,25.365095138549805,101895600
2016-04-15,25.367357091296842,25.410349328859326,24.82883028837945,24.855981826782227,187756000
