Date,Equity,DailyReturn
2022-06-09,577998.740450,-0.035956
2022-06-10,555671.713383,-0.038628
2022-06-13,534397.801558,-0.038285
2022-06-14,537963.520976,0.006672
2022-06-15,548782.723789,0.020111
2022-06-16,527022.904326,-0.039651
2022-06-17,533101.164848,0.011533
2022-06-21,550565.772714,0.032760
2022-06-22,548458.785363,-0.003827
2022-06-23,560290.863404,0.021573
2022-06-24,574027.719567,0.024517
2022-06-27,574027.719567,0.000000
2022-06-28,556927.605502,-0.029790
2022-06-29,564180.962752,0.013024
2022-06-30,554010.141367,-0.018028
2022-07-01,562965.373720,0.016164
2022-07-05,573622.607320,0.018931
2022-07-06,579133.344876,0.009607
2022-07-07,593032.296396,0.024000
2022-07-08,595828.283621,0.004715
2022-07-11,587035.020481,-0.014758
2022-07-12,591046.785955,0.006834
2022-07-13,589547.561584,-0.002537
2022-07-14,601622.971876,0.020483
2022-07-15,608511.456894,0.011450
2022-07-18,595950.012819,-0.020643
2022-07-19,611874.967084,0.026722
2022-07-20,620141.199562,0.013510
2022-07-21,629501.670308,0.015094
2022-07-22,624396.044999,-0.008111
2022-07-25,619776.516546,-0.007398
2022-07-26,614306.145149,-0.008826
2022-07-27,635336.724721,0.034235
2022-07-28,637606.059717,0.003572
2022-07-29,658514.973164,0.032793
2022-08-01,654462.967676,-0.006153
2022-08-02,648384.770227,-0.009287
2022-08-03,673183.783022,0.038247
2022-08-04,671887.083239,-0.001926
2022-08-05,670953.931175,-0.001389
2022-08-08,669006.011719,-0.002903
2022-08-09,669209.103956,0.000304
2022-08-10,686738.739182,0.026195
2022-08-11,683695.383089,-0.004432
2022-08-12,698343.883723,0.021425
2022-08-15,702766.816368,0.006333
2022-08-16,702117.804220,-0.000924
2022-08-17,708285.437940,0.008784
2022-08-18,706662.402991,-0.002291
2022-08-19,695990.284370,-0.015102
2022-08-22,679962.207184,-0.023029
2022-08-23,678582.441415,-0.002029
2022-08-24,679799.859538,0.001794
2022-08-25,689944.379848,0.014923
2022-08-26,663934.003853,-0.037699
2022-08-29,654844.490950,-0.013690
2022-08-30,644821.825982,-0.015305
2022-08-31,637964.183233,-0.010635
2022-09-01,640966.857807,0.004707
2022-09-02,632242.721713,-0.013611
2022-09-06,627048.669289,-0.008215
2022-09-07,632851.430775,0.009254
2022-09-08,626764.655517,-0.009618
2022-09-09,638572.766151,0.018840
2022-09-12,663162.884074,0.038508
