Date,Equity,DailyReturn
2021-08-26,14922988.371229,-0.041228
2021-08-27,15595810.149166,0.045086
2021-08-28,15546133.117130,-0.003185
2021-08-29,15523062.926620,-0.001484
2021-08-30,14958836.700416,-0.036348
2021-08-31,14994347.259563,0.002374
2021-09-01,15528529.337354,0.035626
2021-09-02,15681342.961200,0.009841
2021-09-03,15903127.488863,0.014143
2021-09-04,15877456.965759,-0.001614
2021-09-05,16452471.964444,0.036216
2021-09-06,16732264.771217,0.017006
2021-09-07,14881314.750638,-0.110622
2021-09-08,14652509.076611,-0.015375
2021-09-09,14747889.375497,0.006509
2021-09-10,14268649.568614,-0.032495
2021-09-11,14369598.105968,0.007075
2021-09-12,14643569.346743,0.019066
2021-09-13,14293815.920261,-0.023884
2021-09-14,14970760.479579,0.047359
2021-09-15,15315319.449882,0.023015
2021-09-16,15190387.997827,-0.008157
2021-09-17,15026401.884800,-0.010795
2021-09-18,15347750.341009,0.021386
2021-09-19,15024080.957570,-0.021089
2021-09-20,13620096.319751,-0.093449
2021-09-21,12936568.970041,-0.050185
2021-09-22,13852388.972729,0.070793
2021-09-23,14272206.088456,0.030306
2021-09-24,13618808.571471,-0.045781
2021-09-25,13579657.049972,-0.002875
2021-09-26,13736047.062485,0.011516
2021-09-27,13426790.028656,-0.022514
2021-09-28,13044931.063071,-0.028440
2021-09-29,13213361.584099,0.012912
2021-09-30,13921178.573511,0.053568
2021-10-01,15296434.130834,0.098789
2021-10-02,15167540.089807,-0.008426
2021-10-03,15322823.657076,0.010238
2021-10-04,15613051.322869,0.018941
2021-10-05,16376621.479647,0.048906
2021-10-06,17599471.965858,0.074670
2021-10-07,17104987.802279,-0.028097
2021-10-08,17156444.336037,0.003008
2021-10-09,17474464.763904,0.018536
2021-10-10,17411951.228514,-0.003577
2021-10-11,18274484.281854,0.049537
2021-10-12,17815520.611835,-0.025115
2021-10-13,18247878.682129,0.024269
2021-10-14,18222581.941313,-0.001386
2021-10-15,19580791.287788,0.074534
2021-10-16,19357697.901217,-0.011393
2021-10-17,19567969.686054,0.010862
2021-10-18,19718165.592083,0.007676
2021-10-19,20428965.388988,0.036048
2021-10-20,20979202.719934,0.026934
2021-10-21,19776689.218866,-0.057319
2021-10-22,19294144.977870,-0.024400
2021-10-23,19517105.491669,0.011556
2021-10-24,19369986.770056,-0.007538
2021-10-25,20040436.706897,0.034613
2021-10-26,19189723.121383,-0.042450
2021-10-27,18591621.788768,-0.031168
2021-10-28,19271850.913373,0.036588
2021-10-29,19782345.625248,0.026489
2021-10-30,19674534.892138,-0.005450
2021-10-31,19493370.937291,-0.009208
2021-11-01,19393374.861781,-0.005130
2021-11-02,20099750.119511,0.036424
2021-11-03,20018254.404546,-0.004055
2021-11-04,19535738.724988,-0.024104
2021-11-05,19431926.593097,-0.005314
2021-11-06,19559660.791410,0.006573
2021-11-07,20131726.511245,0.029247
2021-11-08,21479576.748600,0.066952
2021-11-09,21290425.525728,-0.008806
2021-11-10,20662062.729416,-0.029514
2021-11-11,20647671.490434,-0.000697
2021-11-12,20395251.716786,-0.012225
2021-11-13,20494941.067297,0.004888
2021-11-14,20811987.922692,0.015470
2021-11-15,20205124.437841,-0.029159
2021-11-16,19125333.223745,-0.053441
2021-11-17,19191064.267134,0.003437
2021-11-18,18101974.442502,-0.056750
2021-11-19,18476284.496035,0.020678
2021-11-20,18977810.916605,0.027144
2021-11-21,18670489.851503,-0.016194
2021-11-22,17894433.379428,-0.041566
2021-11-23,18301278.635425,0.022736
2021-11-24,17891615.731551,-0.022384
2021-11-25,18207690.256277,0.017666
2021-11-26,17029893.574669,-0.064687
2021-11-27,17425779.931362,0.023247
2021-11-28,18199354.041997,0.044393
2021-11-29,18376777.690363,0.009749
2021-11-30,18122094.112361,-0.013859
2021-12-01,18193431.890068,0.003937
2021-12-02,17954366.451050,-0.013140
2021-12-03,17038947.550286,-0.050986
2021-12-04,15640963.297898,-0.082046
2021-12-05,15694416.648663,0.003418
2021-12-06,16080277.940872,0.024586
2021-12-07,16117618.915608,0.002322
