Date,Equity,DailyReturn
2021-04-07,13682988.980053,-0.036833
2021-04-08,14238378.878859,0.040590
2021-04-09,14219105.341512,-0.001354
2021-04-10,14597068.267973,0.026581
2021-04-11,14697582.278014,0.006886
2021-04-12,14621534.245617,-0.005174
2021-04-13,15502829.161638,0.060274
2021-04-14,15406701.786192,-0.006201
2021-04-15,15456580.682383,0.003237
2021-04-16,15031503.393143,-0.027501
2021-04-17,14814483.229115,-0.014438
2021-04-18,13723818.058351,-0.073622
2021-04-19,13603728.214623,-0.008750
2021-04-20,13786521.185418,0.013437
2021-04-21,13159864.685923,-0.045454
2021-04-22,12636503.894972,-0.039769
2021-04-23,12473276.268086,-0.012917
2021-04-24,12218705.558310,-0.020409
2021-04-25,11963200.304643,-0.020911
2021-04-26,13188101.262086,0.102389
2021-04-27,13435001.083018,0.018721
2021-04-28,13384121.843417,-0.003787
2021-04-29,13074181.315277,-0.023157
2021-04-30,14098305.053703,0.078332
2021-05-01,14117316.346590,0.001348
2021-05-02,13825104.497527,-0.020699
2021-05-03,13964064.498942,0.010051
2021-05-04,13020090.296259,-0.067600
2021-05-05,14018679.053263,0.076696
2021-05-06,13767841.750974,-0.017893
2021-05-07,14002174.817408,0.017020
2021-05-08,14355516.326782,0.025235
2021-05-09,14216007.996042,-0.009718
2021-05-10,13636814.882862,-0.040742
2021-05-11,13843046.786636,0.015123
2021-05-12,11998911.324709,-0.133217
2021-05-13,12137002.581751,0.011509
2021-05-14,12177123.123201,0.003306
2021-05-15,11415365.907118,-0.062556
2021-05-16,11341120.209370,-0.006504
2021-05-17,10628627.760635,-0.062824
2021-05-18,10475290.087527,-0.014427
2021-05-19,9033248.810413,-0.137661
2021-05-20,9956116.625382,0.102163
2021-05-21,9107035.818761,-0.085282
2021-05-22,9163658.688833,0.006217
2021-05-23,8488394.463563,-0.073689
2021-05-24,9449126.564015,0.113182
2021-05-25,9374971.459807,-0.007848
2021-05-26,9592725.908322,0.023227
2021-05-27,9383453.876050,-0.021816
2021-05-28,8714704.756770,-0.071269
2021-05-29,8450673.220514,-0.030297
2021-05-30,8709950.026316,0.030681
2021-05-31,9113911.391680,0.046379
2021-06-01,8955735.069891,-0.017355
2021-06-02,9173068.973655,0.024268
2021-06-03,9571869.368056,0.043475
2021-06-04,9006874.646720,-0.059027
2021-06-05,8679148.222531,-0.036386
2021-06-06,8754930.196004,0.008731
2021-06-07,8193032.820138,-0.064181
2021-06-08,8171531.635310,-0.002624
2021-06-09,9116905.746599,0.115691
2021-06-10,8960049.229654,-0.017205
2021-06-11,9114288.070085,0.017214
2021-06-12,8679284.589650,-0.047728
2021-06-13,9544794.296445,0.099721
2021-06-14,9818365.809329,0.028662
2021-06-15,9864210.908925,0.004669
2021-06-16,9361505.445217,-0.050963
2021-06-17,9289840.232950,-0.007655
2021-06-18,8736588.341701,-0.059555
2021-06-19,8686056.539771,-0.005784
2021-06-20,8686056.539771,0.000000
2021-06-21,8686056.539771,0.000000
2021-06-22,8686056.539771,0.000000
2021-06-23,8686056.539771,0.000000
2021-06-24,8686056.539771,0.000000
2021-06-25,8686056.539771,0.000000
2021-06-26,8686056.539771,0.000000
2021-06-27,8686056.539771,0.000000
2021-06-28,8686056.539771,0.000000
2021-06-29,8686056.539771,0.000000
2021-06-30,8686056.539771,0.000000
2021-07-01,8686056.539771,0.000000
2021-07-02,8686056.539771,0.000000
2021-07-03,8686056.539771,0.000000
2021-07-04,8686056.539771,0.000000
2021-07-05,8686056.539771,0.000000
2021-07-06,8686056.539771,0.000000
2021-07-07,8686056.539771,0.000000
2021-07-08,8686056.539771,0.000000
2021-07-09,8686056.539771,0.000000
2021-07-10,8686056.539771,0.000000
2021-07-11,8686056.539771,0.000000
2021-07-12,8686056.539771,0.000000
2021-07-13,8686056.539771,0.000000
2021-07-14,8686056.539771,0.000000
2021-07-15,8686056.539771,0.000000
2021-07-16,8686056.539771,0.000000
2021-07-17,8686056.539771,0.000000
2021-07-18,8686056.539771,0.000000
2021-07-19,8686056.539771,0.000000
2021-07-20,8686056.539771,0.000000
2021-07-21,8686056.539771,0.000000
2021-07-22,8686056.539771,0.000000
2021-07-23,8686056.539771,0.000000
2021-07-24,8686056.539771,0.000000
2021-07-25,8686056.539771,0.000000
2021-07-26,8686056.539771,0.000000
2021-07-27,8686056.539771,0.000000
2021-07-28,8686056.539771,0.000000
2021-07-29,8686056.539771,0.000000
2021-07-30,8686056.539771,0.000000
2021-07-31,8686056.539771,0.000000
2021-08-01,8686056.539771,0.000000
2021-08-02,8686056.539771,0.000000
2021-08-03,8686056.539771,0.000000
2021-08-04,8686056.539771,0.000000
2021-08-05,8686056.539771,0.000000
2021-08-06,8686056.539771,0.000000
2021-08-07,8686056.539771,0.000000
2021-08-08,8686056.539771,0.000000
2021-08-09,8686056.539771,0.000000
2021-08-10,8686056.539771,0.000000
2021-08-11,8686056.539771,0.000000
2021-08-12,8686056.539771,0.000000
2021-08-13,8686056.539771,0.000000
2021-08-14,8686056.539771,0.000000
2021-08-15,8686056.539771,0.000000
2021-08-16,8686056.539771,0.000000
2021-08-17,8686056.539771,0.000000
2021-08-18,8686056.539771,0.000000
2021-08-19,8686056.539771,0.000000
2021-08-20,8686056.539771,0.000000
2021-08-21,8686056.539771,0.000000
2021-08-22,8686056.539771,0.000000
2021-08-23,8686056.539771,0.000000
2021-08-24,8686056.539771,0.000000
2021-08-25,8686056.539771,0.000000
2021-08-26,8686056.539771,0.000000
2021-08-27,8686056.539771,0.000000
2021-08-28,8686056.539771,0.000000
2021-08-29,8686056.539771,0.000000
2021-08-30,8686056.539771,0.000000
2021-08-31,8686056.539771,0.000000
2021-09-01,8686056.539771,0.000000
2021-09-02,8686056.539771,0.000000
2021-09-03,8686056.539771,0.000000
2021-09-04,8686056.539771,0.000000
2021-09-05,8686056.539771,0.000000
2021-09-06,8686056.539771,0.000000
2021-09-07,8686056.539771,0.000000
2021-09-08,8686056.539771,0.000000
2021-09-09,8686056.539771,0.000000
2021-09-10,8686056.539771,0.000000
2021-09-11,8686056.539771,0.000000
2021-09-12,8686056.539771,0.000000
2021-09-13,8686056.539771,0.000000
2021-09-14,8686056.539771,0.000000
2021-09-15,8677370.483231,-0.001000
2021-09-16,8606507.143460,-0.008166
2021-09-17,8513596.467990,-0.010795
2021-09-18,8695664.743909,0.021386
2021-09-19,8512281.486838,-0.021089
2021-09-20,7716817.692808,-0.093449
2021-09-21,7329547.601472,-0.050185
2021-09-22,7848429.100858,0.070793
2021-09-23,8086287.341382,0.030306
2021-09-24,7716088.085728,-0.045781
2021-09-25,7693905.779031,-0.002875
2021-09-26,7782512.583800,0.011516
2021-09-27,7607295.016006,-0.022514
2021-09-28,7390942.946783,-0.028440
2021-09-29,7486371.612937,0.012912
2021-09-30,7887403.627611,0.053568
2021-10-01,8666590.218347,0.098789
2021-10-02,8593561.967082,-0.008426
2021-10-03,8681541.886693,0.010238
2021-10-04,8845977.874056,0.018941
2021-10-05,9278598.287099,0.048906
2021-10-06,9971435.844640,0.074670
2021-10-07,9691273.057774,-0.028097
2021-10-08,9720427.087290,0.003008
2021-10-09,9900609.782539,0.018536
2021-10-10,9865191.122890,-0.003577
2021-10-11,10353881.523485,0.049537
2021-10-12,10093843.790564,-0.025115
2021-10-13,10338807.433122,0.024269
2021-10-14,10324474.910611,-0.001386
2021-10-15,11094003.529892,0.074534
2021-10-16,10967604.204056,-0.011393
2021-10-17,11086739.119951,0.010862
2021-10-18,11171836.493554,0.007676
2021-10-19,11574558.494928,0.036048
2021-10-20,11886309.680162,0.026934
2021-10-21,11204994.567329,-0.057319
2021-10-22,10931596.652288,-0.024400
2021-10-23,11057920.695620,0.011556
2021-10-24,10974566.780403,-0.007538
2021-10-25,11354427.525386,0.034613
2021-10-26,10872433.749858,-0.042450
2021-10-27,10533563.977041,-0.031168
2021-10-28,10918965.373675,0.036588
2021-10-29,11208199.350602,0.026489
2021-10-30,11147116.392507,-0.005450
2021-10-31,11044473.270224,-0.009208
2021-11-01,10987817.908426,-0.005130
2021-11-02,11388033.072743,0.036424
2021-11-03,11341859.568506,-0.004055
2021-11-04,11068477.835685,-0.024104
2021-11-05,11009660.388488,-0.005314
2021-11-06,11082031.500878,0.006573
2021-11-07,11406150.124171,0.029247
2021-11-08,12169809.522364,0.066952
2021-11-09,12062641.006885,-0.008806
2021-11-10,11706625.819456,-0.029514
2021-11-11,11698472.090951,-0.000697
2021-11-12,11555457.142336,-0.012225
2021-11-13,11611938.721155,0.004888
2021-11-14,11791569.813750,0.015470
2021-11-15,11447735.617054,-0.029159
2021-11-16,10835951.988667,-0.053441
2021-11-17,10873193.610656,0.003437
2021-11-18,10256141.614071,-0.056750
2021-11-19,10468216.652007,0.020678
2021-11-20,10752369.411636,0.027144
2021-11-21,10578248.716974,-0.016194
2021-11-22,10138553.859190,-0.041566
2021-11-23,10369062.557220,0.022736
2021-11-24,10136957.447940,-0.022384
2021-11-25,10316037.641456,0.017666
2021-11-26,9648726.481697,-0.064687
2021-11-27,9873026.132004,0.023247
2021-11-28,10311314.543738,0.044393
2021-11-29,10411838.498686,0.009749
2021-11-30,10267540.933188,-0.013859
2021-12-01,10307959.195456,0.003937
2021-12-02,10172510.490378,-0.013140
2021-12-03,9653856.245657,-0.050986
2021-12-04,8861792.125123,-0.082046
2021-12-05,8892077.502938,0.003418
2021-12-06,9110697.193782,0.024586
2021-12-07,9131853.688402,0.002322
2021-12-08,9096679.169213,-0.003852
2021-12-09,8586471.340119,-0.056087
2021-12-10,8509235.007898,-0.008995
2021-12-11,8890935.601017,0.044857
2021-12-12,9023469.395646,0.014907
2021-12-13,8418128.401819,-0.067085
2021-12-14,8395641.447229,-0.002671
2021-12-15,8807040.636769,0.049002
2021-12-16,8585265.412890,-0.025182
2021-12-17,8321706.288030,-0.030699
2021-12-18,8438174.655385,0.013996
2021-12-19,8412641.221855,-0.003026
2021-12-20,8443848.282675,0.003710
2021-12-21,8814225.542757,0.043864
2021-12-22,8758731.782975,-0.006296
2021-12-23,9147064.975854,0.044337
2021-12-24,9153847.437049,0.000741
2021-12-25,9083181.790005,-0.007720
2021-12-26,9151563.633206,0.007528
2021-12-27,9121106.583137,-0.003328
2021-12-28,8571473.939410,-0.060259
2021-12-29,8365396.173178,-0.024042
2021-12-30,8497495.158573,0.015791
2021-12-31,8340492.439106,-0.018476
2022-01-01,8589117.484989,0.029809
2022-01-02,8527591.274763,-0.007163
2022-01-03,8367810.841935,-0.018737
2022-01-04,8266848.559879,-0.012066
2022-01-05,7847437.763947,-0.050734
2022-01-06,7773937.413982,-0.009366
2022-01-07,7485207.900196,-0.037141
2022-01-08,7516915.202708,0.004236
2022-01-09,7548914.488767,0.004257
2022-01-10,7532642.914073,-0.002155
2022-01-11,7697375.106433,0.021869
2022-01-12,7915899.111102,0.028389
2022-01-13,7671387.163574,-0.030889
2022-01-14,7755145.969913,0.010918
2022-01-15,7755145.969913,0.000000
2022-01-16,7755145.969913,0.000000
2022-01-17,7755145.969913,0.000000
2022-01-18,7755145.969913,0.000000
2022-01-19,7755145.969913,0.000000
2022-01-20,7755145.969913,0.000000
2022-01-21,7755145.969913,0.000000
2022-01-22,7755145.969913,0.000000
2022-01-23,7755145.969913,0.000000
2022-01-24,7755145.969913,0.000000
2022-01-25,7755145.969913,0.000000
2022-01-26,7755145.969913,0.000000
2022-01-27,7755145.969913,0.000000
2022-01-28,7755145.969913,0.000000
2022-01-29,7755145.969913,0.000000
2022-01-30,7755145.969913,0.000000
2022-01-31,7755145.969913,0.000000
2022-02-01,7755145.969913,0.000000
2022-02-02,7755145.969913,0.000000
2022-02-03,7755145.969913,0.000000
2022-02-04,7755145.969913,0.000000
2022-02-05,7755145.969913,0.000000
2022-02-06,7755145.969913,0.000000
2022-02-07,7755145.969913,0.000000
2022-02-08,7755145.969913,0.000000
2022-02-09,7755145.969913,0.000000
2022-02-10,7755145.969913,0.000000
2022-02-11,7755145.969913,0.000000
2022-02-12,7755145.969913,0.000000
2022-02-13,7755145.969913,0.000000
2022-02-14,7755145.969913,0.000000
2022-02-15,7755145.969913,0.000000
2022-02-16,7755145.969913,0.000000
2022-02-17,7755145.969913,0.000000
2022-02-18,7755145.969913,0.000000
2022-02-19,7755145.969913,0.000000
2022-02-20,7755145.969913,0.000000
2022-02-21,7755145.969913,0.000000
2022-02-22,7755145.969913,0.000000
2022-02-23,7755145.969913,0.000000
2022-02-24,7755145.969913,0.000000
2022-02-25,7755145.969913,0.000000
2022-02-26,7755145.969913,0.000000
2022-02-27,7755145.969913,0.000000
2022-02-28,7755145.969913,0.000000
2022-03-01,7755145.969913,0.000000
2022-03-02,7755145.969913,0.000000
2022-03-03,7755145.969913,0.000000
2022-03-04,7755145.969913,0.000000
2022-03-05,7755145.969913,0.000000
2022-03-06,7755145.969913,0.000000
2022-03-07,7755145.969913,0.000000
2022-03-08,7755145.969913,0.000000
2022-03-09,7755145.969913,0.000000
2022-03-10,7755145.969913,0.000000
2022-03-11,7755145.969913,0.000000
2022-03-12,7755145.969913,0.000000
2022-03-13,7755145.969913,0.000000
2022-03-14,7755145.969913,0.000000
2022-03-15,7755145.969913,0.000000
